Artist
los lobos
wang chung
crowded house
atlantic starr
u2
jody watley
lisa lisa and cult jam
tiffany
billy idol
billy vera and the beaters
chris de burgh
whitney houston
u2
george michael
duran duran
debbie gibson
bill medley and jennifer warnes
peter cetera and amy grant
club nouveau
madonna
lisa lisa and cult jam
cutting crew
tpau
kim wilde
georgia satellites
aretha franklin and george michael
janet jackson
prince
linda ronstadt and james ingram
genesis
huey lewis and the news
madonna
the jets
samantha fox
michael jackson with siedah garrett
madonna
genesis
janet jackson
huey lewis and the news
chicago
fleetwood mac
suzanne vega
bananarama
richard marx
kenny g
europe
the system
madonna
michael jackson
prince
cyndi lauper
expose
dan hill featuring vonda shepard
billy idol
bruce hornsby and the range
swing out sister
ben e king
genesis
glass tiger
abc
levert
gloria estefan and miami sound machine
the whispers
bon jovi
peter gabriel
steve winwood
expose
survivor
herb alpert
expose
fleetwood mac
lou gramm
crowded house
bryan adams
glenn medeiros
bruce springsteen
smokey robinson
heart
bruce willis
the jets
kool  the gang
the pretenders
huey lewis and the news
breakfast club
lionel richie
kenny loggins
cutting crew
beastie boys
pseudo echo
ready for the world
george michael
inxs
george harrison
rick astley
guns n roses
whitney houston
belinda carlisle
tiffany
breathe
steve winwood
george michael
terence trent darby
gloria estefan and miami sound machine
cheap trick
billy ocean
expose
whitesnake
the escape club
def leppard
taylor dayne
michael jackson
debbie gibson
robert palmer
richard marx
eric carmen
johnny hates jazz
george michael
samantha fox
phil collins
def leppard
richard marx
debbie gibson
whitney houston
aerosmith
the bangles
michael jackson
bobby mcferrin
eric carmen
ub40
patrick swayze featuring wendy fraser
bon jovi
the beach boys
elton john
rick astley
george michael
inxs
richard marx
chicago
kylie minogue
pet shop boys with dusty springfield
the jets
information society
taylor dayne
debbie gibson
jody watley
u2
belinda carlisle
terence trent darby
roger troutman
pebbles
michael jackson
gloria estefan and miami sound machine
pebbles
huey lewis and the news
inxs
pretty poison
new edition
the jets
peter cetera
cheap trick
elton john
daryl hall  john oates
foreigner
keith sweat
natalie cole
tracy chapman
icehouse
bruce hornsby and the range
bobby brown
pet shop boys
brenda russell featuring joe esposito
van halen
paul carrack
sting
joan jett and the blackhearts
foreigner
al b sure
steve winwood
whitney houston
gloria estefan and miami sound machine
george michael
john cougar mellencamp
brenda k starr
cher
inxs
steve winwood
david lee roth
poison
white lion
taylor dayne
chicago
bobby brown
poison
paula abdul
janet jackson
paula abdul
bette midler
milli vanilli
will to power
anita baker
richard marx
boy meets girl
debbie gibson
gloria estefan
warrant
milli vanilli
roxette
fine young cannibals
bobby brown
phil collins
milli vanilli
roxette
bon jovi
simply red
madonna
new kids on the block
breathe
milli vanilli
martika
paula abdul
mike  the mechanics
the bangles
tone loc
bad english
cher
neneh cherry
sheriff
taylor dayne
bon jovi
fine young cannibals
sheena easton
young mc
great white
prince
michael damian
jody watley
the b52s
bobby brown
new kids on the block
rod stewart
love and rockets
new kids on the block
def leppard
richard marx
madonna
dino
donny osmond
tears for fears
madonna
white lion
skid row
duran duran
38 special
karyn white
tone loc
the bangles
natalie cole
the cure
karyn white
the jeff healey band
guns n roses
eddie money
new kids on the block
guns n roses
surface
rem
lita ford and ozzy osbourne
tiffany
cher and peter cetera
bobby brown
aerosmith
bon jovi
when in rome
edie brickell  new bohemians
boys club
guns n roses
samantha fox
rick astley
vanessa williams
babyface
alice cooper
donna summer
michael jackson
deon estus
bobby brown
safire
expose
ann wilson and robin zander
don henley
soul ii soul
wilson phillips
roxette
sinead oconnor
bell biv devoe
madonna
mariah carey
phil collins
en vogue
billy idol
jon bon jovi
bell biv devoe
michael bolton
technotronic featuring felly
paula abdul and the wild pair
janet jackson
heart
maxi priest
alannah myles
wilson phillips
linda ronstadt and aaron neville
lisa stansfield
calloway
johnny gill
glenn medeiros and bobby brown
sweet sensation
snap
nelson
taylor dayne
jane child
seduction
linear
poison
new kids on the block
roxette
billy joel
james ingram
rod stewart
janet jackson
tommy page
the b52s
jody watley
soul ii soul featuring caron wheeler
luther vandross
janet jackson
vanilla ice
milli vanilli
mc hammer
taylor dayne
janet jackson
michelle
george michael
michael bolton
phil collins
after 7
mc hammer
phil collins
lou gramm
phil collins
janet jackson
after 7
aerosmith
digital underground
taylor dayne
tom petty
pebbles
depeche mode
tesla
bad english
tyler collins
go west
chicago
skid row
technotronic featuring ya kid k
gloria estefan
faith no more
mariah carey
cher
the b52s
milli vanilli
dino
black box
billy joel
babyface
paul young
d mob featuring cathy dennis
paula abdul
the cover girls
michael bolton
keith sweat
new kids on the block
aerosmith
kiss
the time
biz markie
ame lorain
"m""otley cr""ue"
jive bunny and the mastermixers
prince
mellow man ace
kyper
bryan adams
color me badd
cc music factory
paula abdul
timmy t
emf
extreme
hifive
surface
amy grant
boyz ii men
stevie b
mariah carey
damn yankees
bette midler
whitney houston
jesus jones
color me badd
janet jackson
marky mark and the funky bunch featuring loleatta holloway
madonna
mariah carey
roxette
karyn white
tara kemp
mariah carey
wilson phillips
amy grant
ralph tresvant
cathy dennis
londonbeat
natural selection
rem
gloria estefan
cc music factory
lenny kravitz
celine dion
dj jazzy jeff  the fresh prince
scorpions
rythm syndicate
paula abdul
whitney houston
firehouse
roxette
tracie spencer
extreme
luther vandross
wilson phillips
michael bolton
rod stewart
cc music factory
divinyls
dna featuring suzanne vega
another bad creation
bonnie raitt
nelson
vanilla ice
corina
bryan adams
hifive
the klf
michael bolton
enigma
ll cool j
the escape club
prince and the new power generation
heavy d  the boyz
styx
mariah carey
rick astley
ub40
ub40
tesla
cathy dennis
seal
keith sweat
michael w smith
poison
chris isaak
oleta adams
tevin campbell
"queensr""yche"
will to power
tara kemp
jesus jones
cathy dennis
aaron neville
black box
gerardo
inxs
deeelite
sting
chesney hawkes
naughty by nature
george michael
warrant
winger
saltnpepa
rod stewart
rem
boyz ii men
sir mixalot
kris kross
vanessa williams
tlc
eric clapton
en vogue
red hot chili peppers
color me badd
jon secada
shanice
mr big
right said fred
michael jackson
billy ray cyrus
mariah carey
guns n roses
tom cochrane
michael jackson
cece peniston
madonna
patty smyth
mariah carey
house of pain
prince and the new power generation
george michael and elton john
atlantic starr
celine dion
en vogue
joe public
jodeci
nirvana
bobby brown
sophie b hawkins
tevin campbell
tlc
boyz ii men
technotronic featuring ya kid k
queen
arrested development
luther vandross and janet jackson
mariah carey
elton john
pm dawn
shakespears sister
hammer
kws
mint condition
the cover girls
hifive
pm dawn
amy grant
toad the wet sprocket
michael bolton
genesis
richard marx
u2
george michael
the heights
u2
cece peniston
genesis
karyn white
celine dion and peabo bryson
kris kross
michael jackson
arrested development
genesis
marky mark and the funky bunch
bryan adams
the cure
ugly kid joe
paula abdul
bryan adams
snap
hammer
michael bolton
n2deep
kathy troccoli
def leppard
richard marx
firehouse
jade
boyz ii men
mary j blige
the klf
color me badd
tlc
color me badd
charles  eddie
amy grant
richard marx
en vogue
keith sweat
mr big
amy grant
cece peniston
def leppard
das efx
bonnie raitt
whitney houston
tag team
ub40
janet jackson
silk
swv
shai
mariah carey
wreckxneffect
snow
dr dre
boyz ii men
jade
htown
jodeci
duice
robin s
peabo bryson and regina belle
janet jackson
swv
vanessa williams and brian mcknight
soul asylum
expose
paperboy
snap
billy joel
the proclaimers
spin doctors
swv
whitney houston
arrested development
rod stewart
shanice
duran duran
tony toni tone
meat loaf
onyx
pm dawn
whitney houston
shai
duran duran
tina turner
pm dawn
95 south
naughty by nature
toni braxton
michael jackson
shai
bobby brown
4 non blondes
ace of base
prince and the new power generation
dr dre featuring snoop doggy dogg
brian mcknight
xscape
2pac
bon jovi
mary j blige
portrait
aerosmith
ugly kid joe
tlc
positive k
zhane
cypress hill
madonna
madonna
jeremy jordan
inner circle
boy krazy
jon secada
jon secada
kenny g
janet jackson
dj jazzy jeff  the fresh prince
restless heart
inner circle
ice cube
captain hollywood project
the heights
digable planets
haddaway
michael bolton
en vogue
kris kross
ice cube featuring das efx
sting
dino
go west
rod stewart
tears for fears
joey lawrence
"green jell""y"
aerosmith
gin blossoms
sting
tony toni tone
jade
taylor dayne
def leppard
ace of base
all4one
boyz ii men
celine dion
mariah carey
lisa loeb and nine stories
toni braxton
bryan adams rod stewart and sting
ace of base
ace of base
r kelly
janet jackson
madonna
saltnpepa and en vogue
john mellencamp featuring meshell ndegeocello
mariah carey
toni braxton
elton john
prince
coolio
big mountain
warren g featuring nate dogg
jon secada
aaliyah
richard marx
babyface
bryan adams
all4one
saltnpepa
janet jackson
collective soul
michael bolton
enigma
sheryl crow
crash test dummies
tevin campbell
da brat
meat loaf
drs
10000 maniacs
us3
tag team
melissa etheridge
changing faces
tevin campbell
crystal waters
mariah carey
janet jackson
the cranberries
beck
gin blossoms
snoop doggy dogg
immature
bruce springsteen
domino
luther vandross and mariah carey
aaron hall
xscape
warren g
jodeci
2pac
snoop doggy dogg
real mccoy
r kelly
69 boyz
jimmy cliff
babyface
aerosmith
xscape
aaliyah
meat loaf
aerosmith
erasure
zhane
gabrielle
culture beat
tom petty and the heartbreakers
swv
joshua kadison
eternal
craig mack
queen latifah
seal
madonna
ini kamoze
phil collins
tim mcgraw
heavy d  the boyz
the four seasons
tim mcgraw
bon jovi
candlebox
ahmad
bonnie raitt
general public
tevin campbell
haddaway
babyface
ice cube featuring george clinton
brandy
coolio featuring lv
tlc
tlc
seal
boyz ii men
real mccoy
mariah carey
madonna
monica
montell jordan
dionne farris
boyz ii men
adina howard
blues traveler
all4one
bryan adams
bon jovi
shaggy
nicki french
desree
michael jackson
hootie  the blowfish
the notorious big
ini kamoze
soul for real
hootie  the blowfish
blessid union of souls
tlc
janet jackson
sheryl crow
vanessa williams
jon b
hootie  the blowfish
brownstone
martin page
luniz
brandy
real mccoy
sophie b hawkins
mokenstef
collective soul
method man featuring mary j blige
diana king
melissa etheridge
soul for real
blackstreet
the notorious big
4:00 PM
brandy
boyz ii men
2pac
jamie walters
dr dre
corona
del amitri
michael jackson and janet jackson
jodeci
skeelo
elton john
natalie merchant
tom petty
take that
69 boyz
janet jackson
groove theory
total featuring the notorious big
sheryl crow
subway featuring 702
real mccoy
bon jovi
madonna
junior mafia featuring the notorious big
naughty by nature
jade
vanessa williams
20 fingers featuring gillette
brandy featuring wanya morris
annie lennox
faith evans
immature
u2
crystal waters
raphael saadiq
az
better than ezra
dangelo
gloria estefan
after 7
bone thugsnharmony
melissa etheridge
firehouse
stevie b
rednex
boyz ii men
the pretenders
n ii u
da brat
brandy
soul asylum
van halen
los del r'io
mariah carey and boyz ii men
celine dion
the tony rich project
mariah carey
tracy chapman
bone thugsnharmony
donna lewis
toni braxton
keith sweat
quad city djs
everything but the girl
alanis morissette
whitney houston
gin blossoms
brandy
2pac featuring kci  jojo  featuring dr dre
celine dion
eric clapton
ll cool j
ll cool j
jann arden
la bouche
goo goo dolls
jewel
no mercy
r kelly
dishwalla
alanis morissette
joan osborne
natalie merchant
mary j blige
coolio featuring lv
112 featuring the notorious big and mase
r kelly featuring the isley brothers
swv
la bouche
monica
deep blue something
coolio
collective soul
blackstreet featuring dr dre
3t
the smashing pumpkins
tlc
monica
total
whitney houston featuring cece winans
mariah carey
hootie  the blowfish
madonna
az yet
merril bainbridge
color me badd
joe
oasis
busta rhymes
groove theory
outkast
blues traveler
ll cool j
george michael
case featuring foxy brown
kris kross
robert miles
adam clayton and larry mullen
bodeans
no doubt
aaliyah
dangelo
john mellencamp
ginuwine
keith sweat featuring athena cage
hootie  the blowfish
sheryl crow
sophie b hawkins
mc lyte featuring xscape
natalie merchant
melissa etheridge
deborah cox
toni braxton
amber
r kelly
janet jackson
planet soul
new edition
total
ghost town djs
junior mafia featuring the notorious big
maxi priest featuring shaggy
do or die featuring twista
metallica
crucial conflict
ace of base
take that
pearl jam
faith evans
los del r'io
hootie  the blowfish
seal
elton john
jewel
puff daddy featuring faith evans and 112
toni braxton
puff daddy featuring mase
r kelly
en vogue
mark morrison
leann rimes
spice girls
backstreet boys
hanson
monica
usher
meredith brooks
keith sweat
third eye blind
duncan sheik
az yet featuring peter cetera
the notorious big featuring puff daddy and mase
the verve pipe
savage garden
blackstreet featuring dr dre
rome
the notorious big
babyface
dru hill
spice girls
robyn
boyz ii men
changing faces
mariah carey
whitney houston
freak nasty
spice girls
sister hazel
112
paula cole
shawn colvin
tim mcgraw and faith hill
gina g
merril bainbridge
allure featuring 112
new edition
98 degrees
lil kim featuring da brat left eye missy elliott and angie martinez
bone thugsnharmony
702
celine dion
celine dion
somethin for the people featuring trina  tamara
no mercy
barbra streisand and bryan adams
foxy brown featuring jayz
sheryl crow
dru hill
journey
timbaland  magoo featuring missy elliott and aaliyah
toni braxton
sheryl crow
mc lyte
ginuwine
sarah mclachlan
donna lewis
white town
coolio featuring 40 thevz
eric clapton
brock and the bizz
chumbawamba
r kelly
az yet
various artists
heavy d
total
scarface featuring 2pac and johnny p
montell jordan
bruce springsteen
aaliyah
seal
lil kim featuring puff daddy
luscious jackson
los del r'io
erykah badu
joe
warren g
brian mcknight featuring mase
madonna
swv and puff daddy
michael bolton
real mccoy
next
mr president
keith sweat
aqua
the cranberries
dj kool
the blackout allstars
toni braxton
madonna
ray j
next
brandy and monica
shania twain
savage garden
leann rimes
janet
kci  jojo
elton john
usher
paula cole
third eye blind
destinys child
celine dion
will smith
usher
usher
mariah carey
monica
puff daddy featuring the notorious big and mase
sarah mclachlan
jennifer paige
backstreet boys
aerosmith
public announcement
faith hill
uncle sam
montell jordan featuring master p and silkk the shocker
marcy playground
robyn
boyz ii men
mase featuring total
madonna
wyclef jean
lsg
chumbawamba
lord tariq and peter gunz
n sync
five
jon b
master p featuring fiend silkk the shocker mia x and mystikal
nicole featuring missy elliott and mocha
all saints
janet jackson featuring blackstreet
mase featuring kelly price
voices of theory
billie myers
puff daddy featuring jimmy page
sylke fyne featuring chill
m'ya and sisqo
hanson
barenaked ladies
k p  envyi
xscape
somethin for the people featuring trina  tamara
tatyana ali
dru hill
third eye blind
lisa loeb
mase featuring puff daddy
leann rimes
divine
backstreet boys
next
inoj
jimmy ray
ace of base
master p featuring sons of funk
puff daddy featuring the notorious big and busta rhymes
spice girls
pras michel featuring ol dirty bastard and m'ya
dru hill featuring redman
kelly price featuring r kelly and ron isley
busta rhymes
edwin mccain
madonna
sister hazel
monifah
the lox featuring dmx and lil kim
the verve
busta rhymes
spice girls
98 degrees
loreena mckennitt
allure featuring 112
big pun featuring joe
aaliyah
jewel
inoj
2pac featuring eric williams
luke featuring no good but so good
nu flavor
jermaine dupri featuring da brat and usher
missy elliott featuring da brat
next
aretha franklin
boyz ii men
ll cool j
gerald levert
deborah cox
tq
cher
tlc
monica
whitney houston featuring faith evans and kelly price
britney spears
sixpence none the richer
christina aguilera
sugar ray
deborah cox
ricky martin
702
jennifer lopez
goo goo dolls
brandy
backstreet boys
r kelly and celine dion
smash mouth
sarah mclachlan
santana featuring rob thomas
tlc
destinys child
eagleeye cherry
pearl jam
maxwell
backstreet boys
enrique iglesias
busta rhymes featuring janet
everlast
lenny kravitz
sugar ray
divine
shania twain
will smith featuring dru hill and kool moe dee
red hot chili peppers
mariah carey featuring jayz
mariah carey
98 degrees
lfo
jayz featuring amil and ja rule
third eye blind
lauryn hill
lou bega
tyrese
whitney houston
n sync
shawn mullins
112 featuring lil zane
kci  jojo
matchbox 20
blaque
tal bachman
ricky martin
will smith
jewel
jt money featuring sole
tim mcgraw
shania twain
faith evans
jesse powell
total featuring missy elliott
silk
lauryn hill
jordan knight
goo goo dolls
eric benet featuring tamia
dru hill
mark chesnutt
98 degrees
98 degrees
creed
chante moore
case
whitney houston
faith evans featuring puff daddy
juvenile featuring mannie fresh and lil wayne
brandy
shania twain
len
marc anthony
ginuwine
case featuring joe
brian mcknight
r kelly
kenny chesney
lonestar
britney spears
mo thugs
fastball
jayz
naughty by nature featuring zhane
blackstreet featuring m'ya mase and blinky blink
joey mcintyre
jo dee messina
goo goo dolls
puff daddy featuring r kelly
citizen king
n sync and gloria estefan
george strait
whitney houston and mariah carey
alabama and n sync
faith hill
santana featuring rob thomas
santana featuring the product gb
joe
vertical horizon
destinys child
savage garden
lonestar
matchbox twenty
toni braxton
creed
aaliyah
destinys child
sisqo
3 doors down
pink
madonna
janet jackson
christina aguilera
brian mcknight
n sync
marc anthony
marc anthony
montell jordan
sisqo
macy gray
n sync
celine dion
nelly
blaque
backstreet boys
missy elliott featuring nas eve and qtip
bbmak
sonique
nine days
creed
enrique iglesias
christina aguilera
ruff endz
blink 182
faith hill
christina aguilera
third eye blind
leann rimes
mariah carey featuring joe and 98 degrees
jagged edge
whitney houston
smash mouth
eiffel 65
sting featuring cheb mami
eminem
pink
next
everclear
britney spears
jessica simpson
98 degrees
filter
red hot chili peppers
jayz featuring ugk
son by four
jagged edge
avant
carl thomas
donell jones
souldecision featuring thrust
kid rock
mystikal
erykah badu
train
dmx
m'ya
dr dre featuring eminem
jo dee messina
westlife
dr dre featuring snoop dogg
britney spears
savage garden
chad brock
george strait
donell jones
toby keith
tim mcgraw
goo goo dolls
da brat featuring tyrese
kandi
lee ann womack
alice deejay
debelah morgan
lonestar
sammie
kevon edmonds
lfo
lil bow wow featuring xscape
dixie chicks
aaliyah
destinys child
samantha mumba
jennifer lopez
mary mary
lifehouse
alicia keys
janet
train
jennifer lopez featuring ja rule
matchbox twenty
eve featuring gwen stefani
dido
lenny kravitz
destinys child
blu cantrell
shaggy featuring rikrok
joe featuring mystikal
staind
usher
jagged edge featuring nelly
shaggy
nelly featuring city spud
uncle kracker
112
incubus
city high
destinys child
christina aguilera lil kim m'ya and pink
outkast
jennifer lopez
faith hill
dream
crazy town
ja rule featuring lil mo and vita
mary j blige
lee ann womack
moby featuring gwen stefani
madonna
missy elliott
kci  jojo
craig david
janet
creed
m'ya
otown
destinys child
nelly furtado
3 doors down
r kelly featuring jayz
sugar ray
aerosmith
jagged edge
case
ginuwine
n sync
jayz
lil mo featuring fabolous
evan and jaron
ricky martin and christina aguilera
jayz
missy elliott featuring ludacris
mystikal featuring nivea
enya
toya
s club 7
tamia
jessica simpson
sunshine anderson
dave matthews band
faith hill
musiq soulchild
112
3lw
nelly furtado
brooks  dunn
jennifer lopez
lonestar
lil romeo
u2
blake shelton
ludacris
tim mcgraw
ja rule featuring case
mariah carey featuring cameo
the isley brothers featuring r kelly and chante moore
jessica andrews
erick sermon featuring marvin gaye
willa ford
kenny chesney
diamond rio
r kelly
travis tritt
trick daddy
eve 6
toby keith
edens crush
debelah morgan
outkast
nelly
3 doors down
pink
nas and bravehearts
enrique iglesias
fuel
nickelback
ashanti
nelly
nelly featuring kelly rowland
the calling
vanessa carlton
linkin park
fat joe featuring ashanti
usher
puddle of mudd
avril lavigne
ja rule featuring ashanti
jennifer lopez featuring ja rule
jimmy eat world
p diddy featuring usher and loon
usher
mary j blige
p diddy featuring ginuwine loon and mario winans
eve featuring alicia keys
creed
eminem
enrique iglesias
michelle branch
pink
chad kroeger featuring josey scott
default
creed
shakira
jennifer lopez featuring nas
camron featuring juelz santana
dj sammy featuring yanou and do
no doubt featuring bounty killer
n sync featuring nelly
mario
sheryl crow
pink
nore
tweet featuring missy elliott
kelly clarkson
truth hurts featuring rakim
ashanti
john mayer
pink
ja rule featuring ashanti charli baltimore and vita
kylie minogue
five for fighting
eminem
musiq soulchild
mr cheeks
big tymers
alicia keys
craig david
camron featuring juelz santana and freekey zekey
missy elliott
ludacris featuring mystikal and i20
leann rimes
enrique iglesias
aaliyah
no doubt
faith evans
daniel bedingfield
busta rhymes featuring p diddy and pharrell
eminem
michael jackson
brandy
shakira
mary j blige featuring ja rule
ginuwine
angie martinez featuring lil mo and sacario
outkast featuring killer mike
no doubt featuring lady saw
city high featuring eve
ll cool j
sean paul
n sync
ja rule featuring case
ludacris
goo goo dolls
mary j blige
dirty vegas
ashanti
kenny chesney
fat joe featuring r kelly
steve holy
aaliyah
alan jackson
jewel
jaheim featuring next
brandy
b2k
celine dion
nelly furtado
george strait
toby keith
alanis morissette
avril lavigne
dixie chicks
alan jackson
justin timberlake
toya
50 cent
r kelly
sean paul
beyonce featuring jayz
3 doors down
matchbox twenty
chingy
aaliyah
kid rock featuring sheryl crow
evanescence featuring paul mccoy
lil jon  the east side boyz featuring ying yang twins
beyonce featuring sean paul
nelly p diddy and murphy lee
50 cent featuring nate dogg
jennifer lopez featuring ll cool j
christina aguilera
busta rhymes and mariah carey featuring flipmode squad
avril lavigne
uncle kracker featuring dobie gray
lil kim featuring 50 cent
50 cent
b2k and p diddy
fabolous featuring tamia
fabolous featuring lil mo and mike shorey
ja rule featuring ashanti
the black eyed peas
santana featuring michelle branch
eminem
ashanti
justin timberlake
tyrese
justin timberlake
wayne wonder
pharrell featuring jayz
dixie chicks
missy elliott
jayz featuring beyonce
nivea featuring jagged edge
monica
nelly featuring st lunatics
lumidee
snoop dogg featuring pharrell and charlie wilson
missy elliott featuring ludacris
kelly clarkson
train
youngbloodz featuring lil jon
clay aiken
john mayer
trapt
ginuwine
ludacris featuring shawnna
jason mraz
santana featuring alex band
jayz
jennifer lopez featuring jadakiss and styles p
michelle branch
shania twain
nas
no doubt featuring lady saw
daniel bedingfield
r kelly
3 doors down
50 cent
m'ya
alan jackson featuring jimmy buffett
sean paul
christina aguilera featuring lil kim
lonestar
amanda perez
puddle of mudd
frankie j
lil kim featuring mr cheeks
jewel
ginuwine featuring baby
toby keith featuring willie nelson
chingy featuring ludacris and snoop dogg
baby bash featuring frankie j
erykah badu featuring common
christina aguilera
2pac
coldplay
jaheim
ashanti
mark wills
young gunz
brooks  dunn
dierks bentley
ruben studdard
eminem
darryl worley
kenny chesney
aaliyah
field mob
r kelly
thal'ia featuring fat joe
audioslave
norah jones
eminem
tim mcgraw
floetry
usher featuring lil jon and ludacris
usher
alicia keys
maroon 5
outkast featuring sleepy brown
hoobastank
mario winans featuring enya and p diddy
outkast
ciara featuring petey pablo
terror squad
jkwon
usher
juvenile featuring soulja slim
petey pablo
3 doors down
twista featuring kanye west and jamie foxx
nickelback
beyonce
evanescence
lil flip featuring lea
jayz
nina sky
christina milian
usher and alicia keys
chingy featuring jweav
beyonce
kevin lyttle
sheryl crow
alicia keys
nelly featuring jaheim
twista
cassidy featuring r kelly
linkin park
alicia keys featuring tony toni tone
maroon 5
dido
los lonely boys
no doubt
ashlee simpson
jojo
kelis
ludacris
kanye west
akon featuring styles p
ludacris featuring shawnna
baby bash featuring frankie j
kanye west featuring syleena johnson
britney spears
ying yang twins featuring lil jon  the east side boyz
jessica simpson
switchfoot
houston featuring chingy nate dogg and i20
ruben studdard
avril lavigne
lloyd banks
outkast
jagged edge
destinys child
d12
sean paul featuring sasha
kanye west
jadakiss
eamon
avant featuring snoop dogg
lil flip
finger eleven
ll cool j
youngbloodz featuring lil jon
beyonce featuring sean paul
lil jon  the east side boyz featuring ying yang twins
snoop dogg featuring pharrell
monica
ryan cabrera
kelly clarkson
santana featuring alex band
jet
five for fighting
r kelly
linkin park
nick cannon featuring r kelly
tim mcgraw
alan jackson
britney spears
lloyd featuring ashanti
beenie man
gunit featuring joe
chingy featuring ludacris and snoop dogg
the black eyed peas
kenny chesney featuring uncle kracker
toby keith
jayz
avril lavigne
keith urban
r kelly
the black eyed peas
nelly featuring tim mcgraw
gretchen wilson
eminem
john michael montgomery
kenny chesney
mariah carey
gwen stefani
mario
kelly clarkson
ciara and missy elliott
kanye west featuring jamie foxx
green day
50 cent featuring olivia
the pussycat dolls featuring busta rhymes
kelly clarkson
50 cent
lifehouse
the black eyed peas
missy elliott featuring ciara and fatman scoop
mariah carey
the killers
50 cent
rihanna
the game featuring 50 cent
weezer
ciara featuring ludacris
rob thomas
snoop dogg featuring pharrell
the game featuring 50 cent
lil jon featuring usher and ludacris
destinys child featuring ti and lil wayne
kelly clarkson
will smith
bow wow featuring omarion
bow wow featuring ciara
gwen stefani featuring eve
the black eyed peas
frankie j featuring baby bash
usher
dht featuring edmee
papa roach
gorillaz
3 doors down
green day
fall out boy
pretty ricky
chris brown featuring juelz santana
nickelback
akon
howie day
green day
bobby valentino
nelly featuring tim mcgraw
trillville featuring cutty
fat joe featuring nelly
david banner
young jeezy featuring akon
ludacris featuring bobby valentino
usher and alicia keys
trick daddy featuring ludacris lil kim and cee lo green
alicia keys
coldplay
gavin degraw
eminem
shakira featuring alejandro sanz
maroon 5
baby bash featuring akon
ying yang twins
backstreet boys
ti
destinys child
amerie
foo fighters
mariah carey
natalie
carrie underwood
kelly clarkson
fantasia
pretty ricky
jesse mccartney
gwen stefani
ludacris
50 cent featuring mobb deep
ti
natasha bedingfield
the black eyed peas
jennifer lopez
john mayer
toby keith
brooke valentine featuring lil jon and big boi
destinys child
john legend
sean paul
the click five
ryan cabrera
omarion
mike jones
jayz and linkin park
ja rule featuring r kelly and ashanti
tpain
gavin degraw
112 featuring foxy brown
faith hill
ludacris
webbie featuring bun b
daniel powter
sean paul
nelly furtado featuring timbaland
james blunt
shakira featuring wyclef jean
natasha bedingfield
gnarls barkley
chamillionaire featuring krayzie bone
justin timberlake featuring timbaland
beyonce featuring slim thug
mary j blige
nelly paul wall and ali  gipp
the fray
cassie
pussycat dolls featuring snoop dogg
chris brown featuring juelz santana
neyo
yung joc featuring nitti
rihanna
panic at the disco
the allamerican rejects
fergie
red hot chili peppers
lil jon featuring e40 and sean paul
dem franchize boyz
rascal flatts
the fray
rihanna
snow patrol
hinder
cascada
christina aguilera
fall out boy
kanye west featuring jamie foxx
ludacris featuring pharrell
bubba sparxxx featuring ying yang twins
sean paul featuring keyshia cole
nickelback
kelly clarkson
pussycat dolls
tpain featuring mike jones
the black eyed peas
fort minor featuring holly brook and jonah matranga
chris brown
kelly clarkson
d4l
ti
the allamerican rejects
nickelback
mariah carey
neyo
e40 featuring tpain and kandi girl
nickelback
nick lachey
field mob featuring ciara
cherish featuring sean p
kt tunstall
juelz santana
young dro featuring ti
jamie foxx featuring ludacris
justin timberlake featuring ti
eminem featuring nate dogg
chingy featuring tyrese
kelis featuring too short
jibbs
akon featuring eminem
ray j
fall out boy
chris brown featuring lil wayne
yung joc
bon jovi featuring jennifer nettles
jojo
busta rhymes
daddy yankee
beyonce featuring jayz
rascal flatts
evanescence
carrie underwood
danity kane featuring yung joc
ciara featuring chamillionaire
sean paul
blue october
lifehouse
pussycat dolls featuring william
dem franchize boyz featuring jermaine dupri da brat and bow wow
chris brown
john mayer
young jeezy featuring akon
the black eyed peas
eminem
madonna
three 6 mafia featuring young buck and 8ball  mjg
keyshia cole
neyo
ti
pink
gorillaz
tpain
taylor hicks
teddy geiger
beyonce
rihanna featuring jayz
gwen stefani featuring akon
fergie
tpain featuring yung joc
carrie underwood
plain white ts
akon featuring snoop dogg
nelly furtado
fergie featuring ludacris
akon
avril lavigne
maroon 5
shop boyz
akon featuring eminem
mims
daughtry
timbaland featuring keri hilson
fergie featuring william
soulja boy tell em
timbaland featuring nelly furtado and justin timberlake
justin timberlake
gym class heroes featuring patrick stump
the fray
daughtry
justin timberlake featuring ti
kanye west
jim jones
pink
unk
sean kingston
fall out boy
tpain featuring akon
huey
ludacris featuring mary j blige
nickelback
fall out boy
linkin park
justin timberlake
lloyd featuring lil wayne
elliott yamin
diddy featuring keyshia cole
fat joe featuring lil wayne
fabolous featuring neyo
omarion featuring timbaland
hinder
john mayer
robin thicke
r kelly featuring ti and tpain
nickelback
lloyd
the red jumpsuit apparatus
baby boy da prince
bow wow featuring chris brown and johnt'a austin
the allamerican rejects
hurricane chris
neyo
bone thugsnharmony featuring akon
my chemical romance
plies featuring tpain
snow patrol
beyonce featuring shakira
justin timberlake
avril lavigne
keyshia cole featuring missy elliott and lil kim
timbaland featuring onerepublic
colbie caillat
ciara
pink
kelly clarkson
ciara
j holiday
rich boy featuring polow da don
amy winehouse
ti
alicia keys
boys like girls
unk
paula deanda featuring the dey
